id;longitude;latitude;acquired_at;user_id;recorded_at;accuracy;source_of_geolocation;geofence_detailed_status;just_left_geofence_time;connected_to_trusted_wifi
378343;11.6249929;48.1716087;2022-12-24 11:35:09.273617;5504;2022-12-24 11:35:07.452;12.9049997329712;UNKNOWN;ALMAPHIL;null;null
378675;11.6249859;48.1716284;2022-12-24 12:25:03.837672;5504;2022-12-24 12:25:01.47;28.1000003814697;UNKNOWN;ALMAPHIL;null;null
378679;11.6249995;48.1716091;2022-12-24 14:00:49.715989;5504;2022-12-24 14:00:49.123;11.5159997940063;UNKNOWN;ALMAPHIL;null;null
378680;11.6249986;48.1716105;2022-12-24 14:36:03.48755;5504;2022-12-24 14:36:02.654;11.5270004272461;UNKNOWN;ALMAPHIL;null;null
380612;11.6249991;48.1716145;2022-12-24 15:21:47.883623;5504;2022-12-24 15:21:47.135;11.5600004196167;UNKNOWN;ALMAPHIL;null;null
380616;11.6249996;48.1716149;2022-12-24 16:06:01.871783;5504;2022-12-24 16:06:01.12;11.5030002593994;UNKNOWN;ALMAPHIL;null;null
378686;11.6249985;48.1716154;2022-12-24 16:55:39.194022;5504;2022-12-24 16:55:38.385;11.5539999008179;UNKNOWN;ALMAPHIL;null;null
378691;11.6249989;48.1716145;2022-12-24 17:35:36.606757;5504;2022-12-24 17:35:35.879;11.5220003128052;UNKNOWN;ALMAPHIL;null;null
380624;11.6249986;48.1716138;2022-12-24 19:00:41.705492;5504;2022-12-24 19:00:40.9;11.5679998397827;UNKNOWN;ALMAPHIL;null;null
380627;11.6249987;48.1716144;2022-12-24 20:01:06.850273;5504;2022-12-24 20:01:06.065;11.5059995651245;UNKNOWN;ALMAPHIL;null;null
380630;11.6249981;48.1716156;2022-12-24 21:59:59.952373;5504;2022-12-24 21:59:59.23;11.5340003967285;UNKNOWN;ALMAPHIL;null;null
381052;11.6250003;48.171615;2022-12-24 23:05:32.714377;5504;2022-12-24 23:05:31.984;11.5389995574951;UNKNOWN;ALMAPHIL;null;null
380632;11.625;48.1716133;2022-12-25 00:59:57.057911;5504;2022-12-25 00:59:56.372;20;UNKNOWN;ALMAPHIL;null;null
380634;11.624998;48.1716152;2022-12-25 02:01:20.851796;5504;2022-12-25 02:01:20.141;11.5120000839233;UNKNOWN;ALMAPHIL;null;null
381055;11.6249982;48.1716153;2022-12-25 03:59:57.049214;5504;2022-12-25 03:59:56.35;11.5349998474121;UNKNOWN;ALMAPHIL;null;null
380637;11.6249979;48.1716152;2022-12-25 05:01:32.571833;5504;2022-12-25 05:01:31.876;11.5179996490479;UNKNOWN;ALMAPHIL;null;null
380641;11.6249984;48.1716148;2022-12-25 07:00:26.733822;5504;2022-12-25 07:00:25.998;11.5740003585815;UNKNOWN;ALMAPHIL;null;null
398816;11.6249926;48.1716059;2023-01-02 16:03:15.813012;5504;2023-01-02 16:03:13.37;12.5900001525879;UNKNOWN;ALMAPHIL;null;null
398676;11.6249933;48.1716064;2023-01-02 17:13:36.410078;5504;2023-01-02 17:13:18.53;12.7779998779297;UNKNOWN;ALMAPHIL;null;null
398678;11.6249933;48.1716064;2023-01-02 17:13:46.2245;5504;2023-01-02 17:13:18.53;12.7779998779297;UNKNOWN;ALMAPHIL;null;null
398681;11.6249931;48.171607;2023-01-02 17:35:06.822599;5504;2023-01-02 17:34:42.334;12.8699998855591;UNKNOWN;ALMAPHIL;null;null
398684;11.6249951;48.1716098;2023-01-02 19:05:13.647546;5504;2023-01-02 19:04:33.36;12.6009998321533;UNKNOWN;ALMAPHIL;null;null
398686;11.6249931;48.171607;2023-01-02 20:13:39.76309;5504;2023-01-02 20:12:46.727;12.8039999008179;UNKNOWN;ALMAPHIL;null;null
398687;11.6249983;48.1716135;2023-01-02 21:14:39.805865;5504;2023-01-02 21:13:38.933;11.871000289917;UNKNOWN;ALMAPHIL;null;null
409071;11.6249923;48.1716016;2023-01-06 00:55:24.650252;5504;2023-01-06 00:55:22.434;12.7799997329712;UNKNOWN;ALMAPHIL;null;null
409072;11.624993;48.171606;2023-01-06 00:55:43.249314;5504;2023-01-06 00:55:39.859;12.7259998321533;UNKNOWN;ALMAPHIL;null;null
409073;11.6249971;48.1716112;2023-01-06 00:57:50.714501;5504;2023-01-06 00:57:49.926;11.9770002365112;UNKNOWN;ALMAPHIL;null;null
409040;11.6249933;48.1716083;2023-01-06 13:19:11.453126;5504;2023-01-06 13:19:07.578;12.8529996871948;UNKNOWN;ALMAPHIL;null;null
411255;11.6249952;48.1716058;2023-01-06 13:24:14.515085;5504;2023-01-06 13:24:07.888;13.378999710083;UNKNOWN;ALMAPHIL;null;null
411256;11.6249945;48.1716032;2023-01-06 13:25:55.841933;5504;2023-01-06 13:25:49.194;12.8269996643066;UNKNOWN;ALMAPHIL;null;null
409041;11.6249943;48.1716051;2023-01-06 13:27:37.709019;5504;2023-01-06 13:27:31.059;12.9320001602173;UNKNOWN;ALMAPHIL;null;null
411257;11.6249939;48.1716118;2023-01-06 13:29:56.439611;5504;2023-01-06 13:29:49.606;11.6149997711182;UNKNOWN;ALMAPHIL;null;null
411259;11.6249917;48.1716136;2023-01-06 13:30:47.217203;5504;2023-01-06 13:30:40.242;11.5290002822876;UNKNOWN;ALMAPHIL;null;null
411260;11.6249923;48.1716045;2023-01-06 13:46:31.948928;5504;2023-01-06 13:46:21.877;12.3430004119873;UNKNOWN;ALMAPHIL;null;null
411263;11.6249959;48.1716014;2023-01-06 14:06:01.672026;5504;2023-01-06 14:05:46.28;13.1619997024536;UNKNOWN;ALMAPHIL;null;null
411265;11.6249955;48.1715721;2023-01-06 14:16:18.191909;5504;2023-01-06 14:16:00.353;14.9700002670288;UNKNOWN;ALMAPHIL;null;null
409046;11.624992;48.1716032;2023-01-06 14:38:09.087804;5504;2023-01-06 14:37:47.535;12.2609996795654;UNKNOWN;ALMAPHIL;null;null
411266;11.624992;48.1716032;2023-01-06 14:38:11.824798;5504;2023-01-06 14:37:47.535;12.2609996795654;UNKNOWN;ALMAPHIL;null;null
409047;11.6249942;48.171606;2023-01-06 14:40:34.22823;5504;2023-01-06 14:40:12.676;12.956000328064;UNKNOWN;ALMAPHIL;null;null
411269;11.6250013;48.1715758;2023-01-06 15:20:34.986549;5504;2023-01-06 15:20:05.011;14.8319997787476;UNKNOWN;ALMAPHIL;null;null
411755;11.6249967;48.1716157;2023-01-06 15:50:46.760657;5504;2023-01-06 15:50:09.732;11.4890003204346;UNKNOWN;ALMAPHIL;null;null
411757;11.6249967;48.171614;2023-01-06 16:28:28.704666;5504;2023-01-06 16:27:43.82;11.585000038147;UNKNOWN;ALMAPHIL;null;null
411276;11.6249971;48.1716139;2023-01-06 16:28:55.443782;5504;2023-01-06 16:28:10.619;11.6470003128052;UNKNOWN;ALMAPHIL;null;null
411277;11.6249985;48.1716131;2023-01-06 16:30:11.83896;5504;2023-01-06 16:30:11.333;12.1239995956421;UNKNOWN;ALMAPHIL;null;null
411278;11.6250073;48.1716136;2023-01-06 16:31:26.817014;5504;2023-01-06 16:31:25.331;13.7209997177124;UNKNOWN;ALMAPHIL;null;null
411279;11.6250007;48.1715942;2023-01-06 16:32:05.991827;5504;2023-01-06 16:32:04.292;14.6750001907349;UNKNOWN;ALMAPHIL;null;null
411286;11.6250053;48.1716219;2023-01-06 17:54:52.76261;5504;2023-01-06 17:54:39.885;11.6470003128052;UNKNOWN;ALMAPHIL;null;null
411297;11.625008;48.1716212;2023-01-06 19:54:52.969275;5504;2023-01-06 19:54:29.196;12.460000038147;UNKNOWN;ALMAPHIL;null;null
411770;11.6249988;48.1716187;2023-01-06 21:54:54.490349;5504;2023-01-06 21:54:19.363;12.8120002746582;UNKNOWN;ALMAPHIL;null;null
412307;11.6250061;48.1716228;2023-01-06 23:53:51.54122;5504;2023-01-06 23:53:16.527;11.6789999008179;UNKNOWN;ALMAPHIL;null;null
412309;11.6250074;48.1716209;2023-01-07 00:54:53.328318;5504;2023-01-07 00:54:18.32;12.2360000610352;UNKNOWN;ALMAPHIL;null;null
412311;11.6250069;48.1716219;2023-01-07 02:53:51.484001;5504;2023-01-07 02:53:16.421;11.871000289917;UNKNOWN;ALMAPHIL;null;null
423013;6.9775904;50.9267858;2023-01-10 13:05:06.567855;5504;2023-01-10 13:05:04.747;14.3500003814697;UNKNOWN;ALMAPHIL;null;null
422766;6.9775912;50.9267862;2023-01-10 14:46:54.210694;5504;2023-01-10 14:46:46.723;13.8540000915527;UNKNOWN;ALMAPHIL;null;null
423025;6.9775932;50.9267912;2023-01-10 16:05:06.260692;5504;2023-01-10 16:04:59.407;12.5310001373291;UNKNOWN;ALMAPHIL;null;null
424762;11.625005;48.1716137;2023-01-11 06:26:59.189133;5504;2023-01-11 06:26:51.43;20;UNKNOWN;ALMAPHIL;null;null
427442;11.6250055;48.1716149;2023-01-12 09:29:52.117363;5504;2023-01-12 09:29:40.402;13.414999961853;UNKNOWN;ALMAPHIL;null;null
427186;11.625002;48.1716224;2023-01-12 10:03:06.851569;5504;2023-01-12 10:03:05.479;11.5349998474121;UNKNOWN;ALMAPHIL;null;null
427187;11.6250031;48.1716238;2023-01-12 10:38:07.623663;5504;2023-01-12 10:38:06.249;12.4820003509521;UNKNOWN;ALMAPHIL;null;null
427444;11.6250063;48.1716142;2023-01-12 10:41:18.233243;5504;2023-01-12 10:41:16.848;14.2290000915527;UNKNOWN;ALMAPHIL;null;null
427190;11.6250022;48.171625;2023-01-12 11:08:10.024695;5504;2023-01-12 11:08:08.691;11.9659996032715;UNKNOWN;ALMAPHIL;null;null
427447;11.6250036;48.1716222;2023-01-12 11:35:09.192364;5504;2023-01-12 11:35:07.094;11.58899974823;UNKNOWN;ALMAPHIL;null;null
427449;11.625006;48.1716229;2023-01-12 12:30:13.9199;5504;2023-01-12 12:30:12.542;11.581000328064;UNKNOWN;ALMAPHIL;null;null
427198;11.6250076;48.171623;2023-01-12 13:05:20.479465;5504;2023-01-12 13:05:19.084;11.6149997711182;UNKNOWN;ALMAPHIL;null;null
427200;11.6250022;48.1716221;2023-01-12 14:00:10.567383;5504;2023-01-12 14:00:08.976;12.4060001373291;UNKNOWN;ALMAPHIL;null;null
429952;11.6250074;48.1716219;2023-01-12 14:35:10.011687;5504;2023-01-12 14:35:08.578;11.6280002593994;UNKNOWN;ALMAPHIL;null;null
429953;11.6250046;48.171623;2023-01-12 15:30:07.118392;5504;2023-01-12 15:30:05.683;11.5920000076294;UNKNOWN;ALMAPHIL;null;null
429466;11.6250061;48.1716206;2023-01-12 16:04:14.369403;5504;2023-01-12 16:04:13.003;20;UNKNOWN;ALMAPHIL;null;null
429470;11.6250028;48.171623;2023-01-12 16:55:09.442453;5504;2023-01-12 16:55:08;11.5959997177124;UNKNOWN;ALMAPHIL;null;null
429472;11.6250045;48.1716231;2023-01-12 17:30:07.901841;5504;2023-01-12 17:30:06.526;11.5579996109009;UNKNOWN;ALMAPHIL;null;null
429960;11.625002;48.1716233;2023-01-12 18:00:09.287012;5504;2023-01-12 18:00:07.855;11.5679998397827;UNKNOWN;ALMAPHIL;null;null
429963;11.6250057;48.1716192;2023-01-12 19:05:08.880725;5504;2023-01-12 19:05:07.435;12.6110000610352;UNKNOWN;ALMAPHIL;null;null
429477;11.6250045;48.1716228;2023-01-12 20:35:08.893579;5504;2023-01-12 20:35:07.445;11.5520000457764;UNKNOWN;ALMAPHIL;null;null
429974;11.625008;48.1716199;2023-01-12 21:45:57.811877;5504;2023-01-12 21:45:56.391;20;UNKNOWN;ALMAPHIL;null;null
429979;11.6250077;48.1716205;2023-01-12 22:47:01.234642;5504;2023-01-12 22:46:59.806;12.3599996566772;UNKNOWN;ALMAPHIL;null;null
429983;11.6250016;48.1716177;2023-01-13 00:45:57.136752;5504;2023-01-13 00:45:55.718;12.9899997711182;UNKNOWN;ALMAPHIL;null;null
429480;11.6250077;48.1716215;2023-01-13 01:47:01.45208;5504;2023-01-13 01:47:00.022;12.1890001296997;UNKNOWN;ALMAPHIL;null;null
429987;11.6250075;48.171622;2023-01-13 03:45:57.19356;5504;2023-01-13 03:45:55.737;11.8579998016357;UNKNOWN;ALMAPHIL;null;null
429482;11.625008;48.1716201;2023-01-13 04:47:01.647473;5504;2023-01-13 04:47:00.208;12.6049995422363;UNKNOWN;ALMAPHIL;null;null
429994;11.6250008;48.1716237;2023-01-13 06:45:57.77878;5504;2023-01-13 06:45:56.342;14.0930004119873;UNKNOWN;ALMAPHIL;null;null
429999;11.6250033;48.1716223;2023-01-13 07:47:01.874785;5504;2023-01-13 07:47:00.473;11.746000289917;UNKNOWN;ALMAPHIL;null;null
429489;11.6250056;48.1716229;2023-01-13 08:35:10.205661;5504;2023-01-13 08:35:08.851;12.4409999847412;UNKNOWN;ALMAPHIL;null;null
429491;11.6250068;48.1716217;2023-01-13 09:01:25.869521;5504;2023-01-13 09:01:24.488;12.5120000839233;UNKNOWN;ALMAPHIL;null;null
429492;11.6250055;48.1716226;2023-01-13 09:04:23.297109;5504;2023-01-13 09:04:21.904;11.5539999008179;UNKNOWN;ALMAPHIL;null;null
431808;11.6250033;48.1716235;2023-01-13 09:30:08.028893;5504;2023-01-13 09:30:06.63;12.7919998168945;UNKNOWN;ALMAPHIL;null;null
431812;11.62501;48.1716086;2023-01-13 10:03:06.86948;5504;2023-01-13 10:03:05.395;12.9610004425049;UNKNOWN;ALMAPHIL;null;null
431814;11.6250055;48.171616;2023-01-13 10:31:54.4075;5504;2023-01-13 10:31:52.71;20;UNKNOWN;ALMAPHIL;null;null
429496;11.6250075;48.1716223;2023-01-13 10:33:37.417802;5504;2023-01-13 10:33:35.46;12.1389999389648;UNKNOWN;ALMAPHIL;null;null
431815;11.6250068;48.171615;2023-01-13 10:36:24.313463;5504;2023-01-13 10:36:22.899;13.9519996643066;UNKNOWN;ALMAPHIL;null;null
431818;11.625005;48.1716062;2023-01-13 10:48:38.186807;5504;2023-01-13 10:48:36.815;13.7410001754761;UNKNOWN;ALMAPHIL;null;null
431819;11.6250046;48.1716218;2023-01-13 10:59:41.020955;5504;2023-01-13 10:59:39.663;11.5719995498657;UNKNOWN;ALMAPHIL;null;null
429498;11.6250056;48.1716013;2023-01-13 11:01:16.501687;5504;2023-01-13 11:01:15.089;14.5050001144409;UNKNOWN;ALMAPHIL;null;null
429500;11.6250047;48.1716072;2023-01-13 11:05:33.852059;5504;2023-01-13 11:05:32.449;13.5200004577637;UNKNOWN;ALMAPHIL;null;null
431820;11.6250061;48.1716222;2023-01-13 11:09:13.857275;5504;2023-01-13 11:09:12.456;12.1730003356934;UNKNOWN;ALMAPHIL;null;null
432351;11.6250044;48.1716154;2023-01-13 11:14:40.711833;5504;2023-01-13 11:14:39.311;12.8420000076294;UNKNOWN;ALMAPHIL;null;null
431821;11.6250076;48.1716027;2023-01-13 11:16:54.862462;5504;2023-01-13 11:16:53.501;15.5920000076294;UNKNOWN;ALMAPHIL;null;null
432353;11.6250079;48.1716205;2023-01-13 11:29:38.117305;5504;2023-01-13 11:29:36.721;12.0299997329712;UNKNOWN;ALMAPHIL;null;null
431830;11.6250084;48.1716118;2023-01-13 12:47:01.711494;5504;2023-01-13 12:47:00.313;13.3739995956421;UNKNOWN;ALMAPHIL;null;null
432357;11.6250024;48.1716199;2023-01-13 14:11:53.856018;5504;2023-01-13 14:11:52.484;12.1319999694824;UNKNOWN;ALMAPHIL;null;null
431836;11.625005;48.1716184;2023-01-13 14:12:29.799318;5504;2023-01-13 14:12:28.393;12.5579996109009;UNKNOWN;ALMAPHIL;null;null
431842;11.6250075;48.171619;2023-01-13 15:47:02.019877;5504;2023-01-13 15:47:00.621;12.8179998397827;UNKNOWN;ALMAPHIL;null;null
432366;11.6250072;48.1716227;2023-01-13 17:47:02.148844;5504;2023-01-13 17:47:00.726;11.5690002441406;UNKNOWN;ALMAPHIL;null;null
433552;11.6250074;48.171621;2023-01-13 18:57:01.360099;5504;2023-01-13 18:56:59.939;12.3610000610352;UNKNOWN;ALMAPHIL;null;null
433311;11.6250014;48.1716222;2023-01-13 20:58:04.588082;5504;2023-01-13 20:58:03.181;12.4180002212524;UNKNOWN;ALMAPHIL;null;null
433315;11.6250069;48.1716206;2023-01-13 22:57:01.841416;5504;2023-01-13 22:57:00.454;12.4099998474121;UNKNOWN;ALMAPHIL;null;null
433316;11.6250076;48.1716228;2023-01-13 23:58:05.588046;5504;2023-01-13 23:58:04.174;12.2829999923706;UNKNOWN;ALMAPHIL;null;null
433317;11.6250039;48.171623;2023-01-14 01:57:01.971842;5504;2023-01-14 01:57:00.563;11.6330003738403;UNKNOWN;ALMAPHIL;null;null
433567;11.6250004;48.1716229;2023-01-14 02:58:04.990054;5504;2023-01-14 02:58:03.581;11.5179996490479;UNKNOWN;ALMAPHIL;null;null
433319;11.6250023;48.1716227;2023-01-14 04:57:02.192704;5504;2023-01-14 04:57:00.813;11.5710000991821;UNKNOWN;ALMAPHIL;null;null
433569;11.6250005;48.1716167;2023-01-14 05:58:04.950123;5504;2023-01-14 05:58:03.594;20;UNKNOWN;ALMAPHIL;null;null
433322;11.6250066;48.1716238;2023-01-14 07:57:06.109043;5504;2023-01-14 07:57:04.737;11.6269998550415;UNKNOWN;ALMAPHIL;null;null
433329;11.6250069;48.1716235;2023-01-14 08:35:08.526204;5504;2023-01-14 08:35:06.999;11.6129999160767;UNKNOWN;ALMAPHIL;null;null
433331;11.6250059;48.1716109;2023-01-14 09:00:07.622296;5504;2023-01-14 09:00:06.299;11.4980001449585;UNKNOWN;ALMAPHIL;null;null
433576;11.6250055;48.1716111;2023-01-14 09:30:14.404089;5504;2023-01-14 09:30:13.068;11.4870004653931;UNKNOWN;ALMAPHIL;null;null
433580;11.6250065;48.1716099;2023-01-14 10:03:06.946984;5504;2023-01-14 10:03:05.441;11.5380001068115;UNKNOWN;ALMAPHIL;null;null
433334;11.625006;48.17161;2023-01-14 10:25:00.83357;5504;2023-01-14 10:24:59.5;11.5349998474121;UNKNOWN;ALMAPHIL;null;null
433336;11.625007;48.1716088;2023-01-14 10:53:06.291812;5504;2023-01-14 10:53:04.926;20;UNKNOWN;ALMAPHIL;null;null
433585;11.6250056;48.1716098;2023-01-14 11:23:11.336628;5504;2023-01-14 11:23:09.993;11.5;UNKNOWN;ALMAPHIL;null;null
433342;11.6250026;48.1716112;2023-01-14 12:30:12.71436;5504;2023-01-14 12:30:11.408;11.4890003204346;UNKNOWN;ALMAPHIL;null;null
433588;11.6250055;48.171611;2023-01-14 13:05:09.904087;5504;2023-01-14 13:05:08.582;11.4879999160767;UNKNOWN;ALMAPHIL;null;null
436351;11.625002;48.1716103;2023-01-14 14:00:15.47907;5504;2023-01-14 14:00:14.137;11.6579999923706;UNKNOWN;ALMAPHIL;null;null
433591;11.6250069;48.1716089;2023-01-14 14:35:11.851337;5504;2023-01-14 14:35:10.546;11.5719995498657;UNKNOWN;ALMAPHIL;null;null
433596;11.6250081;48.1716085;2023-01-14 15:30:14.746577;5504;2023-01-14 15:30:13.449;11.8699998855591;UNKNOWN;ALMAPHIL;null;null
433598;11.6250048;48.1716095;2023-01-14 16:05:11.810682;5504;2023-01-14 16:05:10.435;11.5069999694824;UNKNOWN;ALMAPHIL;null;null
433600;11.6250059;48.17161;2023-01-14 16:55:07.944746;5504;2023-01-14 16:55:06.566;11.5249996185303;UNKNOWN;ALMAPHIL;null;null
436503;11.6250048;48.1716111;2023-01-14 17:35:08.402594;5504;2023-01-14 17:35:07.08;11.4870004653931;UNKNOWN;ALMAPHIL;null;null
436510;11.6250055;48.1716105;2023-01-14 18:57:52.266908;5504;2023-01-14 18:57:50.904;11.5109996795654;UNKNOWN;ALMAPHIL;null;null
436512;11.6250065;48.1716089;2023-01-14 19:58:06.144886;5504;2023-01-14 19:58:04.841;20;UNKNOWN;ALMAPHIL;null;null
436514;11.6250106;48.1716059;2023-01-14 21:57:04.477327;5504;2023-01-14 21:57:03.132;11.5249996185303;UNKNOWN;ALMAPHIL;null;null
436371;11.625006;48.17161;2023-01-14 22:58:05.533161;5504;2023-01-14 22:58:04.216;11.5419998168945;UNKNOWN;ALMAPHIL;null;null
436515;11.6250106;48.1716059;2023-01-15 00:57:03.083645;5504;2023-01-15 00:57:01.761;11.5209999084473;UNKNOWN;ALMAPHIL;null;null
436373;11.6250067;48.1716099;2023-01-15 01:58:05.75463;5504;2023-01-15 01:58:04.435;11.5329999923706;UNKNOWN;ALMAPHIL;null;null
436517;11.6250076;48.1716101;2023-01-15 03:57:03.491746;5504;2023-01-15 03:57:02.119;11.7650003433228;UNKNOWN;ALMAPHIL;null;null
436519;11.6250106;48.1716061;2023-01-15 04:58:06.148986;5504;2023-01-15 04:58:04.869;11.5050001144409;UNKNOWN;ALMAPHIL;null;null
436521;11.6250056;48.1716105;2023-01-15 06:57:03.403571;5504;2023-01-15 06:57:02.131;11.5120000839233;UNKNOWN;ALMAPHIL;null;null
436379;11.6249984;48.1716098;2023-01-15 07:58:06.166116;5504;2023-01-15 07:58:04.838;11.5120000839233;UNKNOWN;ALMAPHIL;null;null
436531;11.625006;48.1716114;2023-01-15 08:35:10.891883;5504;2023-01-15 08:35:09.582;11.9540004730225;UNKNOWN;ALMAPHIL;null;null
436533;11.6250036;48.1716122;2023-01-15 09:00:07.853014;5504;2023-01-15 09:00:06.581;11.4940004348755;UNKNOWN;ALMAPHIL;null;null
436536;11.6250097;48.1716052;2023-01-15 09:30:11.259111;5504;2023-01-15 09:30:09.976;11.6420001983643;UNKNOWN;ALMAPHIL;null;null
436388;11.6250117;48.1716037;2023-01-15 10:03:07.135218;5504;2023-01-15 10:03:05.816;11.4820003509521;UNKNOWN;ALMAPHIL;null;null
436391;11.6250063;48.1716089;2023-01-15 11:00:08.029085;5504;2023-01-15 11:00:06.673;11.7170000076294;UNKNOWN;ALMAPHIL;null;null
436395;11.6250023;48.1716115;2023-01-15 11:35:12.027789;5504;2023-01-15 11:35:10.702;11.4899997711182;UNKNOWN;ALMAPHIL;null;null
436543;11.6250048;48.1716109;2023-01-15 12:30:13.390421;5504;2023-01-15 12:30:12.067;11.5209999084473;UNKNOWN;ALMAPHIL;null;null
436545;11.6249986;48.1716095;2023-01-15 13:05:19.283242;5504;2023-01-15 13:05:17.908;11.543999671936;UNKNOWN;ALMAPHIL;null;null
438304;11.6250062;48.1716096;2023-01-15 14:00:14.229022;5504;2023-01-15 14:00:12.826;20;UNKNOWN;ALMAPHIL;null;null
436549;11.6250026;48.1716097;2023-01-15 14:35:18.718908;5504;2023-01-15 14:35:17.452;11.539999961853;UNKNOWN;ALMAPHIL;null;null
438454;11.6250043;48.1716098;2023-01-15 15:30:17.841842;5504;2023-01-15 15:30:16.549;11.5649995803833;UNKNOWN;ALMAPHIL;null;null
438461;11.6250067;48.1716078;2023-01-15 16:05:13.866928;5504;2023-01-15 16:05:12.481;20;UNKNOWN;ALMAPHIL;null;null
438317;11.6250039;48.1716101;2023-01-15 16:55:16.276575;5504;2023-01-15 16:55:14.915;11.5329999923706;UNKNOWN;ALMAPHIL;null;null
438319;11.6249992;48.1716108;2023-01-15 17:35:11.547076;5504;2023-01-15 17:35:10.209;11.4930000305176;UNKNOWN;ALMAPHIL;null;null
438322;11.6250011;48.1716109;2023-01-15 18:57:04.450149;5504;2023-01-15 18:57:03.122;11.5089998245239;UNKNOWN;ALMAPHIL;null;null
438325;11.625001;48.1716096;2023-01-15 19:58:09.156548;5504;2023-01-15 19:58:07.829;20;UNKNOWN;ALMAPHIL;null;null
438483;11.625004;48.171609;2023-01-15 21:57:06.644055;5504;2023-01-15 21:57:05.311;11.5799999237061;UNKNOWN;ALMAPHIL;null;null
438486;11.625006;48.1716026;2023-01-15 22:58:06.575777;5504;2023-01-15 22:58:05.327;12.7819995880127;UNKNOWN;ALMAPHIL;null;null
438489;11.6250079;48.1716077;2023-01-16 00:57:04.295503;5504;2023-01-16 00:57:02.965;11.9090003967285;UNKNOWN;ALMAPHIL;null;null
438334;11.6250015;48.1716083;2023-01-16 01:58:06.750909;5504;2023-01-16 01:58:05.433;11.5530004501343;UNKNOWN;ALMAPHIL;null;null
438336;11.6250055;48.1716032;2023-01-16 03:57:04.647637;5504;2023-01-16 03:57:03.337;12.7440004348755;UNKNOWN;ALMAPHIL;null;null
438339;11.6250057;48.1716032;2023-01-16 04:58:06.853315;5504;2023-01-16 04:58:05.554;12.7959995269775;UNKNOWN;ALMAPHIL;null;null
438495;11.6250022;48.1716094;2023-01-16 06:57:04.921705;5504;2023-01-16 06:57:03.62;11.7770004272461;UNKNOWN;ALMAPHIL;null;null
438349;11.6250081;48.171603;2023-01-16 07:58:07.070526;5504;2023-01-16 07:58:05.777;13.4200000762939;UNKNOWN;ALMAPHIL;null;null
441172;11.625005;48.1716076;2023-01-16 09:58:07.11339;5504;2023-01-16 09:58:05.827;20;UNKNOWN;ALMAPHIL;null;null
441180;11.6250063;48.1716079;2023-01-16 11:58:07.248217;5504;2023-01-16 11:58:05.965;12.9209995269775;UNKNOWN;ALMAPHIL;null;null
441186;11.6250071;48.1716055;2023-01-16 13:58:07.471656;5504;2023-01-16 13:58:06.133;11.6809997558594;UNKNOWN;ALMAPHIL;null;null
441192;11.6250122;48.1716051;2023-01-16 15:58:08.243232;5504;2023-01-16 15:58:06.952;11.5139999389648;UNKNOWN;ALMAPHIL;null;null
441200;11.6250121;48.1716051;2023-01-16 17:58:07.798144;5504;2023-01-16 17:58:06.501;11.5179996490479;UNKNOWN;ALMAPHIL;null;null
441337;11.62501;48.1716055;2023-01-16 19:58:07.968042;5504;2023-01-16 19:58:06.72;11.9320001602173;UNKNOWN;ALMAPHIL;null;null
444615;11.6250069;48.1716095;2023-01-17 13:18:13.319794;5504;2023-01-17 13:18:08.342;12.2749996185303;UNKNOWN;ALMAPHIL;null;null
444620;11.6250081;48.1716062;2023-01-17 14:00:10.295885;5504;2023-01-17 14:00:08.015;12.6280002593994;UNKNOWN;ALMAPHIL;null;null
444473;11.6250029;48.1716102;2023-01-17 14:35:11.506912;5504;2023-01-17 14:35:09.275;11.5699996948242;UNKNOWN;ALMAPHIL;null;null
444477;11.6250048;48.1716091;2023-01-17 15:30:15.76886;5504;2023-01-17 15:30:13.541;11.6969995498657;UNKNOWN;ALMAPHIL;null;null
446103;11.6250055;48.1716089;2023-01-17 16:05:07.261634;5504;2023-01-17 16:05:05.063;11.6490001678467;UNKNOWN;ALMAPHIL;null;null
446255;11.6250043;48.1716091;2023-01-17 16:55:09.643733;5504;2023-01-17 16:55:07.448;11.6840000152588;UNKNOWN;ALMAPHIL;null;null
446107;11.6250046;48.1716088;2023-01-17 17:31:59.160954;5504;2023-01-17 17:31:56.953;11.6049995422363;UNKNOWN;ALMAPHIL;null;null
446259;11.6250034;48.1716088;2023-01-17 18:00:08.33216;5504;2023-01-17 18:00:06.089;11.6700000762939;UNKNOWN;ALMAPHIL;null;null
446265;11.6250026;48.1716078;2023-01-17 19:05:14.613791;5504;2023-01-17 19:05:12.459;11.6800003051758;UNKNOWN;ALMAPHIL;null;null
446275;11.6250065;48.1716084;2023-01-17 20:35:08.736867;5504;2023-01-17 20:35:06.564;11.7950000762939;UNKNOWN;ALMAPHIL;null;null
446277;11.625006;48.1716079;2023-01-17 21:39:04.972937;5504;2023-01-17 21:39:02.715;20;UNKNOWN;ALMAPHIL;null;null
446280;11.6249991;48.1716091;2023-01-17 22:40:12.700761;5504;2023-01-17 22:40:10.501;11.6300001144409;UNKNOWN;ALMAPHIL;null;null
446283;11.6250055;48.1716086;2023-01-18 00:39:04.653018;5504;2023-01-18 00:39:02.47;11.7819995880127;UNKNOWN;ALMAPHIL;null;null
446285;11.6250061;48.1716094;2023-01-18 02:39:04.727556;5504;2023-01-18 02:39:02.55;12.5010004043579;UNKNOWN;ALMAPHIL;null;null
